Date,retorno_diario_activo,posicion,spread_estimado,retorno_estrategia_bruto,retorno_estrategia_neto,equity_estrategia,equity_buy_and_hold
2009-12-22,-0.012477343407710006,1.0,0.0,-0.012477343407710006,-0.012877343407710006,0.24769167134052866,1.7101845856588866
2009-12-23,-0.016165070726483544,1.0,0.0,-0.016165070726483544,-0.016165070726483544,0.2436877179549481,1.6825393308763688
2009-12-24,-0.0007550903929429698,1.0,0.0041270020985924695,-0.0007550903929429698,-0.0007550903929429698,0.24350371170024213,1.6812688615918754
2009-12-28,0.009638875679074621,1.0,0.005736468275563362,0.009638875679074621,0.009638875679074621,0.24585081370471398,1.6974744031318587
2009-12-29,-0.0005614506007787234,0.0,0.0,-0.0,-0.0002,0.24580164354197304,1.6965213551084137
2009-12-30,0.005806263650503629,1.0,0.00660912904857775,0.005806263650503629,0.002501699126214754,0.24641656529884415,1.7063718053848829
2009-12-31,-0.016387671312676266,0.0,0.005653493148629957,-0.0,-0.0028267465743149786,0.24572000811703115,1.6784083451010174
2010-01-04,0.008141405523203415,1.0,0.01370174260870362,0.008141405523203415,0.0012905342188516055,0.24603711819576268,1.6920729480720136
2010-01-05,-0.009765155184360386,0.0,0.0,-0.0,-0.0002,0.24598791077212354,1.6755495931508322
2010-01-06,0.009861453811169874,1.0,0.009093064244033798,0.009861453811169874,0.0053149216891529745,0.24729531725435575,1.6920729480720136
2010-01-07,-0.0028172571775518795,0.0,0.008588397751722479,-0.0,-0.004294198875861239,0.24623338198099634,1.6873059434141164
2010-01-08,-0.00866307555624135,1.0,0.007471174994515594,-0.00866307555624135,-0.012398663053499147,0.24318041724529044,1.6726886845398248
2010-01-11,-0.0007594199901986842,1.0,0.006346194739450077,-0.0007594199901986842,-0.0007594199901986842,0.2429957411752095,1.671418411315406
2010-01-12,-0.024334806015977373,1.0,0.0,-0.024334806015977373,-0.024334806015977373,0.23708248695100212,1.6307447685045124
2010-01-13,0.003507331522148771,1.0,0.001959768898195866,0.003507331522148771,0.003507331522148771,0.2379140138308348,1.6364643310356675
2010-01-14,-0.028931921342553735,0.0,0.0,-0.0,-0.0002,0.23786643102806865,1.5891182737302487
2010-01-15,0.010797800243841582,1.0,0.016396087229570463,0.010797800243841582,0.0025997566290563504,0.23848482585896383,1.6062772554138263
2010-01-19,0.0067264095061250195,-1.0,0.0,-0.0067264095061250195,-0.00712640950612502,0.23678528532889595,1.6170817340141141
2010-01-20,-0.017882272663950705,-1.0,0.0,0.017882272663950705,0.017882272663950705,0.24101954436395864,1.5881646375265797
2010-01-21,-0.01900727593878726,0.0,0.008284225440020837,-0.0,-0.004142112720010418,0.24002121424347758,1.557977954024888
2010-01-22,-0.01815198432151588,0.0,0.0,-0.0,-0.0,0.24002121424347758,1.5296975626301608
2010-01-25,-0.00810099679730869,0.0,0.0,-0.0,-0.0,0.24002121424347758,1.517305487574443
2010-01-26,0.030784344065902802,0.0,0.0,0.0,0.0,0.24002121424347758,1.564014741757017
2010-01-27,0.010971237856988392,-1.0,0.00506400530035416,-0.010971237856988392,-0.013503240507165473,0.23678015006072603,1.5811739195006695
2010-01-28,-0.01507252184880803,-1.0,0.016250626604244377,0.01507252184880803,0.01507252184880803,0.2403490240458804,1.5573416410522303
2010-01-29,-0.00510040933197331,0.0,0.0,-0.0,-0.0002,0.24030095424107123,1.549398561213137
2010-02-01,0.009638954417002576,0.0,0.007738795584442603,0.0,0.0,0.24030095424107123,1.5643331433184398
2010-02-02,0.007109048100439663,-1.0,0.005622179683531482,-0.007109048100439663,-0.009920137942205405,0.23791713562735622,1.5754540628794025
2010-02-03,-0.003629923858525008,-1.0,0.003991541100534916,0.003629923858525008,0.003629923858525008,0.23878075671432186,1.5697352845885464
2010-02-04,-0.027935653223399637,0.0,0.0,-0.0,-0.0002,0.238733000562979,1.5258837040257462
2010-02-05,-0.012911077345491129,0.0,0.0,-0.0,-0.0,0.238733000562979,1.5061829015028454
2010-02-08,-0.010759410131299996,0.0,0.009161023836656464,-0.0,-0.0,0.238733000562979,1.4899772619328249
2010-02-09,-0.009170290708235718,0.0,0.0,-0.0,-0.0,0.238733000562979,1.4763137372922397
2010-02-10,-0.01162332061294269,0.0,0.0,-0.0,-0.0,0.238733000562979,1.4591540693984004
2010-02-11,0.0008714951159793927,0.0,0.0,0.0,0.0,0.238733000562979,1.4604257150433426
2010-02-12,-0.008486121080000242,-1.0,0.0011759850714818413,0.008486121080000242,0.00789812854425932,0.24061854448918216,1.448032365597139
2010-02-16,0.01777519709994646,0.0,0.0,0.0,-0.0002,0.24057042078028432,1.47377142630273
2010-02-17,-0.013152296852787626,-1.0,0.008663613008030837,0.013152296852787626,0.008820490348772208,0.2426923698549769,1.4543879470108403
2010-02-18,-0.0006556958929899714,0.0,0.0,-0.0,-0.0002,0.24264383138100593,1.4534343108071712
2010-02-19,0.024923956683266413,0.0,0.0,0.0,0.0,0.24264383138100593,1.4896596446117023
2010-02-22,-0.0012803410592729936,-1.0,0.0,0.0012803410592729936,0.0010803410592729935,0.24290596947482615,1.487752372204364
2010-02-23,-0.0004269760573835102,0.0,0.0010379548435305206,-0.0,-0.0005189774217652603,0.24277990676105674,1.4871171375621173
2010-02-24,0.0164149475132358,0.0,0.0,0.0,0.0,0.24277990676105674,1.511528087321233
2010-02-25,-0.0038246893611335597,-1.0,0.0,0.0038246893611335597,0.0036246893611335596,0.24365990850619054,1.5057469619266008
2010-02-26,-0.010879516918459342,0.0,0.009160070205672123,-0.0,-0.004580035102836061,0.24254393757207834,1.4893651623794015
2010-03-01,0.02178162011622886,0.0,0.0,0.0,0.0,0.24254393757207834,1.5218059485606952
2010-03-02,-0.004010145921050423,-1.0,0.0012634868022135674,0.004010145921050423,0.0033784025199436393,0.24336334862196893,1.5157032846434442
2010-03-03,-0.0055095128770780155,0.0,0.0,-0.0,-0.0002,0.24331467595224454,1.5073524978788717
2010-03-04,0.0068188107321365266,0.0,0.00965935325425763,0.0,0.0,0.24331467595224454,1.5176308492685209
2010-03-05,0.0084654476980075,-1.0,0.0,-0.0084654476980075,-0.0086654476980075,0.24120624535362273,1.5304782738478862
2010-03-08,0.002098660418617504,-1.0,0.0,-0.002098660418617504,-0.002098660418617504,0.24070003535377574,1.5336902280227647
2010-03-09,-0.01528759314814443,-1.0,0.0,0.01528759314814443,0.01528759314814443,0.24437975956500824,1.5102437958014678
2010-03-10,-0.0010636813917550558,0.0,0.0,-0.0,-0.0002,0.24433088361309524,1.5086373775788602
2010-03-11,0.008515977928388097,0.0,0.0064935082077735564,0.0,0.0,0.24433088361309524,1.521484900188263
2010-03-12,-0.00633351844216834,-1.0,0.00433990259341353,0.00633351844216834,0.004163567145461575,0.24534817165272832,1.51184854751344
2010-03-15,0.00509911006134689,0.0,0.0017492331651565586,0.0,-0.0008746165825782793,0.24513358607329558,1.5195576296532984
2010-03-16,0.011413953696611578,-1.0,0.0,-0.011413953696611578,-0.011613953696611579,0.242286615955156,1.536901790077494
2010-03-17,0.003552588088200359,-1.0,0.0,-0.003552588088200359,-0.003552588088200359,0.24142587140938332,1.5423617690696572
2010-03-18,-0.0010409593809107553,-1.0,0.0036881413691236373,0.0010409593809107553,0.0010409593809107553,0.2416771859350215,1.540756233117386
2010-03-19,0.003960887398093194,0.0,0.0038039976473279373,0.0,-0.0019019988236639686,0.24121751621166668,1.5468589950646743
2010-03-22,-0.006644406052711993,-1.0,0.0001410743709178129,0.006644406052711993,0.006444406052711993,0.2427720198331613,1.5365810357951746
2010-03-23,-0.00041806505482688827,0.0,0.009463796044534789,-0.0,-0.0047318980222673945,0.2416232473926509,1.5359386449601988
2010-03-24,-0.011501820808357599,0.0,0.0,-0.0,-0.0,0.2416232473926509,1.5182725538932351
2010-03-25,0.0038085387042601226,0.0,0.007135929514311705,0.0,0.0,0.2416232473926509,1.5240549536783534
2010-03-26,0.007586440850653853,-1.0,0.0,-0.007586440850653853,-0.007786440850653852,0.23974186226868513,1.5356171064375803
2010-03-29,0.016105256888375052,-1.0,0.0,-0.016105256888375052,-0.016105256888375052,0.23588075798995053,1.5603486144189407
2010-03-30,-0.01893755914256956,-1.0,0.01335154709594436,0.01893755914256956,0.01893755914256956,0.24034776379497935,1.5307994202503554
2010-03-31,0.01405778676934677,0.0,0.022448298261129873,0.0,-0.011224149130564937,0.2376500646509467,1.5523190720868745
2010-04-01,0.010552608417596865,-1.0,0.0,-0.010552608417596865,-0.010752608417596865,0.2350947065653385,1.5687000873937746
2010-04-05,0.0026613775734758427,-1.0,0.005210212617988733,-0.0026613775734758427,-0.0026613775734758427,0.23446903078564263,1.572874990625874
2010-04-06,0.004492912263871718,-1.0,0.005747051872118838,-0.004492912263871718,-0.004492912263871718,0.2334155820017277,1.5799417799607942
2010-04-07,-0.001829630546540728,-1.0,0.010817459596088016,0.001829630546540728,0.001829630546540728,0.23384264628059662,1.577051070218422
2010-04-08,-0.0012217615657246217,0.0,0.011143039705540236,-0.0,-0.005571519852770118,0.23253978733441996,1.5751242898336442
2010-04-09,0.013662192866565448,0.0,0.0038760793147148385,0.0,0.0,0.23253978733441996,1.5966439416701634
2010-04-12,0.0006032923948748881,-1.0,0.0,-0.0006032923948748881,-0.000803292394874888,0.2323529898917484,1.5976071848174962
2010-04-13,-0.005025734916705216,-1.0,0.0,0.005025734916705216,0.005025734916705216,0.2335207344260482,1.58957803460558
2010-04-14,-0.01798354310957595,0.0,0.00438481560951284,-0.0,-0.00219240780475642,0.2330087617453201,1.5609917894942154
2010-04-15,0.0047322820765420825,0.0,0.004528006335872939,0.0,0.0,0.2330087617453201,1.5683788429612682
2010-04-16,-0.008191968953985884,-1.0,0.0045805155110513526,0.008191968953985884,0.005901711198460208,0.23438391216385182,1.5555307321716412
2010-04-19,-0.00041246796441041234,0.0,0.002571624259027454,-0.0,-0.001285812129513727,0.23408253848662866,1.5548891255769646
2010-04-20,0.03387724654528235,0.0,0.0,0.0,0.0,0.23408253848662866,1.607564487834714
2010-04-21,0.006393253413549571,-1.0,0.0,-0.006393253413549571,-0.006593253413549571,0.23253917299069934,1.6178420549840644
2010-04-22,0.010522291770962422,-1.0,0.007568456342685558,-0.010522291770962422,-0.010522291770962422,0.2300923279643129,1.6348654611259401
2010-04-23,0.007858818413582824,-1.0,0.0,-0.007858818413582824,-0.007858818413582824,0.22828407414048282,1.6477135719155673
2010-04-26,-0.004678237808428909,-1.0,0.010286083183811051,0.004678237808428909,0.004678237808428909,0.229352041327189,1.6400051759859704
2010-04-27,-0.020368306056461893,0.0,0.0017423438610817432,-0.0,-0.0008711719305408716,0.2291522362665725,1.6066010486273066
2010-04-28,0.014593872119881501,0.0,0.01882029451995183,0.0,0.0,0.2291522362665725,1.630047578878641
2010-04-29,-0.0011818589344434471,0.0,0.005401806785087849,-0.0,-0.0,0.2291522362665725,1.6281210925839753
2010-04-30,0.02682897017712138,1.0,0.0,0.02682897017712138,0.026628970177121382,0.23525432433213572,1.671801904821653
2010-05-03,0.011719964892644485,0.0,0.0,0.0,-0.0002,0.2352072734672693,1.691395364453619
2010-05-04,-0.02297736713572529,0.0,0.0,-0.0,-0.0,0.2352072734672693,1.6525315521929043
2010-05-05,-0.009912916582628384,1.0,0.0047484716867710886,-0.009912916582628384,-0.012287152426013928,0.23231724584646982,1.6361501447658546
2010-05-06,0.002552321726627449,1.0,0.012296652591976018,0.002552321726627449,0.002552321726627449,0.232910194200514,1.6403261263283653
2010-05-07,0.0029370294784052398,0.0,0.021175073435433664,0.0,-0.010587536717716832,0.2304442489674855,1.64514381251559
2010-05-10,0.027332437216504912,0.0,0.0,0.0,0.0,0.2304442489674855,1.6901096024832938
2010-05-11,0.0007607565618443779,0.0,0.014734112058721282,0.0,0.0,0.2304442489674855,1.691395364453619
2010-05-12,0.003987864040531752,0.0,0.008453341877013753,0.0,0.0,0.2304442489674855,1.6981404192058458
2010-05-13,-0.000378348490941427,0.0,0.0,-0.0,-0.0,0.2304442489674855,1.6974979303408326
2010-05-14,-0.002649326349466685,1.0,0.0177152007501293,-0.002649326349466685,-0.011506926724531335,0.22779254388052697,1.6930007043458155
2010-05-17,-0.0017076790665830899,1.0,0.0,-0.0017076790665830899,-0.0017076790665830899,0.22740354732181847,1.6901096024832938
2010-05-18,-0.005510786896983255,1.0,0.000994109490120608,-0.005510786896983255,-0.005510786896983255,0.2261503748329099,1.6807957686314632
2010-05-19,-0.00592381003261333,1.0,0.0,-0.00592381003261333,-0.00592381003261333,0.22481070297359543,1.6708390537944702
2010-05-20,-0.03594757475202348,1.0,0.0,-0.03594757475202348,-0.03594757475202348,0.21672930342339716,1.6107764420095934
2010-05-21,0.008773171559091075,1.0,0.0,0.008773171559091075,0.008773171559091075,0.21863070678421292,1.6249080600786858
2010-05-24,-0.005731854035693651,0.0,0.0,-0.0,-0.0002,0.2185869806428561,1.6155943242568926
2010-05-25,-0.015308054528338055,1.0,0.0,-0.015308054528338055,-0.015508054528338056,0.2151971218278619,1.5908627182454946
2010-05-26,-0.021805339172837335,1.0,0.020423276928750612,-0.021805339172837335,-0.021805339172837335,0.21050467559738698,1.5561734170967296
2010-05-27,0.02745083217030131,1.0,0.005643507774000286,0.02745083217030131,0.02745083217030131,0.21628320411827456,1.5988916723973363
2010-05-28,0.003013386329137724,0.0,0.0,0.0,-0.0002,0.2162399474774509,1.6037097507047107
2010-06-01,-0.01982777944213132,0.0,0.0,-0.0,-0.0,0.2162399474774509,1.5719117474785422
2010-06-02,0.02518596662388739,1.0,0.008682078883746058,0.02518596662388739,0.02084492718201436,0.22074745343646096,1.6115018642862333
2010-06-03,0.010672152530303514,0.0,0.0,0.0,-0.0002,0.22070330394577367,1.6287000579847646
2010-06-04,-0.03108154567608523,0.0,0.0,-0.0,-0.0,0.22070330394577367,1.5780775427398686
2010-06-07,0.00822542172897367,1.0,0.015967836460722237,0.00822542172897367,0.0002415034986125511,0.2207566045658319,1.5910578960499264
2010-06-08,-0.0020397022607701043,0.0,0.007798716279363116,-0.0,-0.003899358139681558,0.21989579550292968,1.5878126116623372
2010-06-09,-0.010831683614549559,1.0,0.00804009890803376,-0.010831683614549559,-0.01485173306856644,0.2166299618452201,1.570613927813619
2010-06-10,0.03925629403307829,1.0,0.0,0.03925629403307829,0.03925629403307829,0.22513405132379058,1.6322704099763186
2010-06-11,-0.005964187608257343,0.0,0.005871986866134346,-0.0,-0.002935993433067173,0.22447305922754412,1.6225352430238127
2010-06-14,0.009999632055494478,1.0,0.0,0.009999632055494478,0.009799632055494478,0.22667281261434527,1.6387599984511232
2010-06-15,0.016039859502801956,0.0,0.0,0.0,-0.0002,0.2266274780518224,1.6650454785850912
2010-06-16,0.007211163414611477,0.0,0.0,0.0,0.0,0.2266274780518224,1.6770523936239283
2010-06-17,0.013351309037140213,0.0,0.004619821841084718,0.0,0.0,0.2266274780518224,1.6994432384026772
2010-06-18,0.002673058934661965,0.0,0.0,0.0,0.0,0.2266274780518224,1.7039859503350403
2010-06-21,-0.011045153789916218,0.0,0.006488584958048031,-0.0,-0.0,0.2266274780518224,1.6851651634577332
2010-06-22,-0.02349314095500632,1.0,0.0,-0.02349314095500632,-0.02369314095500632,0.22125796127006297,1.6455753407401543
2010-06-23,-0.01005770133512529,1.0,0.0,-0.01005770133512529,-0.01005770133512529,0.21903261477758995,1.629024635438543
2010-06-24,-0.012350514728143414,1.0,0.01145412365391206,-0.012350514728143414,-0.012350514728143414,0.21632744924283556,1.6089053426860507
2010-06-25,-0.007260681591952811,1.0,0.0,-0.007260681591952811,-0.007260681591952811,0.214756764514284,1.5972235932812155
2010-06-28,-0.0006097633578069361,1.0,0.002397325947322949,-0.0006097633578069361,-0.0006097633578069361,0.214625813708442,1.596249664859808
2010-06-29,-0.01666993075285672,1.0,0.0,-0.01666993075285672,-0.01666993075285672,0.21104801625614675,1.5696402934823241
2010-06-30,0.008063475567751999,1.0,0.0,0.008063475567751999,0.008063475567751999,0.21274979677885072,1.5822970496389779
2010-07-01,0.0038963031957057748,0.0,0.0026742663400544124,0.0,-0.0013371331700272062,0.21246532196866116,1.588462158690042
2010-07-02,0.00020396411194356645,0.0,0.0,0.0,0.0,0.21246532196866116,1.5887861479635952
2010-07-06,0.00898715232598768,0.0,9.899950548053768e-05,0.0,0.0,0.21246532196866116,1.6030648110887633
2010-07-07,0.02834011464219688,0.0,0.0,0.0,0.0,0.21246532196866116,1.6484958516138906
2010-07-08,0.0039367915475951865,0.0,0.0,0.0,0.0,0.21246532196866116,1.6549856361487698
2010-07-09,0.008431130250531327,0.0,0.0,0.0,0.0,0.21246532196866116,1.6689390356098985
2010-07-12,0.009333105900037886,0.0,0.0,0.0,0.0,0.21246532196866116,1.6845154203699528
2010-07-13,0.007127931839457258,0.0,0.0,0.0,0.0,0.21246532196866116,1.6965225314688646
2010-07-14,-0.0034428223492805055,0.0,0.0061173752677688015,-0.0,-0.0,0.21246532196866116,1.6906817057814656
2010-07-15,0.01612262799184161,1.0,0.0066770383972392265,0.01612262799184161,0.012784108793221996,0.21518150175949544,1.7179399379763924
2010-07-16,-0.006233056701688611,0.0,0.00800437907290839,-0.0,-0.004002189536454195,0.2143203046047151,1.7072319209328901
2010-07-19,0.003041217093197268,1.0,0.011527391100795092,0.003041217093197268,-0.002722478457200278,0.21373682219248816,1.7124239838328832
2010-07-20,-0.0013269705914006336,0.0,0.004494988196590055,-0.0,-0.0022474940982950276,0.2132564499460222,1.7101516475663279
2010-07-21,-0.011005446776702787,1.0,0.013538653595914345,-0.011005446776702787,-0.01777477357465996,0.20946586483489585,1.691330664628946
2010-07-22,0.013814258559055936,1.0,0.0,0.013814258559055936,0.013814258559055936,0.21235948045102135,1.7146951437389903
2010-07-23,-0.0005679320868937632,0.0,0.01246289436965997,-0.0,-0.006231447184829985,0.2110361735643929,1.7137213133476201
2010-07-26,0.0003786840033008776,1.0,0.0036277032480902423,0.0003786840033008776,-0.0014351676207442435,0.2107333012812875,1.7143702721951006
2010-07-27,0.01836093725751531,0.0,0.017321881730849555,0.0,-0.008660940865424778,0.20890815262051451,1.7458477171990243
2010-07-28,-0.013568518136071961,0.0,0.007251341349684838,-0.0,-0.0,0.20890815262051451,1.7221591507853895
2010-07-29,-0.01074109551706004,1.0,0.0009124565669899966,-0.01074109551706004,-0.011197323800555038,0.20656894039104684,1.7036612748512245
2010-07-30,-0.0038089709794112414,1.0,0.0,-0.0038089709794112414,-0.0038089709794112414,0.2057821252918496,1.6971720784965694
2010-08-02,0.03269596972778954,1.0,0.0,0.03269596972778954,0.03269596972778954,0.21251037143091212,1.752662765397943
2010-08-03,-0.00499909557860434,0.0,0.002820186126283274,-0.0,-0.001410093063141637,0.21221071203031172,1.7439010367166576
2010-08-04,-0.0026050262582509864,1.0,0.0,-0.0026050262582509864,-0.0028050262582509865,0.21161545541078455,1.7393581287242197
2010-08-05,-0.006343644075104238,1.0,0.0,-0.006343644075104238,-0.006343644075104238,0.21027304228086743,1.7283242598364539
2010-08-06,0.008449307163165276,1.0,0.006780326163380688,0.008449307163165276,0.008449307163165276,0.2120497038032317,1.7429274023853623
2010-08-09,-0.004282454355920895,0.0,0.0,-0.0,-0.0002,0.21200729386247108,1.735463395338963
2010-08-10,0.005048526315646784,1.0,0.006462838492210129,0.005048526315646784,0.0018171070695417197,0.21239253381494297,1.7442249279601736
2010-08-11,-0.01990663618235733,0.0,0.0,-0.0,-0.0002,0.21235005530818,1.7095032768990719
2010-08-12,-0.011769316353191006,1.0,0.0,-0.011769316353191006,-0.011969316353191007,0.2098083703185788,1.68938359202643
2010-08-13,-0.0007683949111157995,1.0,0.010751018709525632,-0.0007683949111157995,-0.0007683949111157995,0.2096471546345165,1.6880854782713943
2010-08-16,0.00269139221388226,1.0,0.005550414173320783,0.00269139221388226,0.00269139221388226,0.21021139735416242,1.6926287783839817
2010-08-17,0.005943093042394931,0.0,0.0,0.0,-0.0002,0.2101693550746916,1.702688228700153
2010-08-18,0.0015250117939695773,0.0,0.0005950614223778377,0.0,0.0,0.2101693550746916,1.705284848330374
2010-08-19,-0.013511169016139468,0.0,0.0,-0.0,-0.0,0.2101693550746916,1.6822444565239205
2010-08-20,0.027970513679671294,1.0,0.00800240553726068,0.027970513679671294,0.023969310911040955,0.21520696969044986,1.729297698107674
2010-08-23,0.008069164526514294,0.0,0.0,0.0,-0.0002,0.21516392829651176,1.7432516857490272
2010-08-24,0.01061079585073954,0.0,0.004211540596995222,0.0,0.0,0.21516392829651176,1.7617489735029677
2010-08-25,-0.009667851170312658,0.0,0.019117873540437213,-0.0,-0.0,0.21516392829651176,1.7447166466276898
2010-08-26,-0.00412939234654941,1.0,0.003786905488261474,-0.00412939234654941,-0.006022845090680146,0.21386802928727966,1.737512027060208
2010-08-27,0.015834096974986167,1.0,0.005380834479918895,0.015834096974986167,0.015834096974986167,0.21725443640286363,1.765023960991884
2010-08-30,-0.01169090910100734,0.0,0.007822914100269763,-0.0,-0.003911457050134882,0.21640465500592257,1.744389226302828
2010-08-31,0.00882466856493802,1.0,0.0036859416823783447,0.00882466856493802,0.006981697723748848,0.21791552689318608,1.7597828830731992
2010-09-01,0.016564775266822318,0.0,0.0,0.0,-0.0002,0.21787194378780744,1.7889332910497073
2010-09-02,0.0003658317125900812,0.0,0.0,0.0,0.0,0.21787194378780744,1.7895877395792814
2010-09-03,0.0,0.0,0.0014013897260591655,0.0,0.0,0.21787194378780744,1.7895877395792814
2010-09-07,-0.006405191552092959,0.0,0.0,-0.0,-0.0,0.21787194378780744,1.778125087307999
2010-09-08,-0.0003687169674969626,1.0,0.0052551993761616,-0.0003687169674969626,-0.0029963166555777624,0.21721913045385294,1.7774694624179765
2010-09-09,0.006264875038371587,1.0,0.0,0.006264875038371587,0.006264875038371587,0.21857998116209007,1.7886050864845466
2010-09-10,0.010071864374080697,0.0,0.003364764093185765,0.0,-0.0016823820465928826,0.21821224612603837,1.8066196743344098
2010-09-13,0.005257078884290722,0.0,0.0,0.0,0.0,0.21821224612603837,1.8161172164762975
2010-09-14,-0.007754560720452663,0.0,0.0,-0.0,-0.0,0.21821224612603837,1.8020340252456726
2010-09-15,-0.023082428322464654,1.0,0.0,-0.023082428322464654,-0.023282428322464653,0.21313173514652486,1.760438704023297
2010-09-16,0.002232523205611958,1.0,0.0072184808264929255,0.002232523205611958,0.002232523205611958,0.21360755669109183,1.7643689242820864
2010-09-17,-0.0020421987740140146,0.0,0.0010556293572354183,-0.0,-0.0005278146786177092,0.2134948114872066,1.760765732228009
2010-09-20,0.013765226184996315,1.0,0.005182017770706412,0.013765226184996315,0.011174217299643109,0.215880448903111,1.7850030707909181
2010-09-21,-0.007523092212441296,0.0,0.003593969755214917,-0.0,-0.0017969848776074584,0.215492515001061,1.7715743280898673
2010-09-22,0.004067232005754873,1.0,0.007525299540150715,0.004067232005754873,0.00030458223567951526,0.21555815019305224,1.7787797318976482
2010-09-23,-0.013994074042068982,0.0,0.0,-0.0,-0.0002,0.21551503856301363,1.7538873566249409
2010-09-24,0.01774099918586236,1.0,0.0,0.01774099918586236,0.017540999185862362,0.21929538767898854,1.7850030707909184
2010-09-27,0.003118942468054886,0.0,0.004628823327100758,0.0,-0.002314411663550379,0.2187878478759815,1.7905703926740166
2010-09-28,0.006219475286999732,0.0,0.006237813556042069,0.0,0.0,0.2187878478759815,1.801706800980886
2010-09-29,-0.006181032508067563,0.0,0.00648419150216284,-0.0,-0.0,0.2187878478759815,1.7905703926740169
2010-09-30,-0.005121669628165182,1.0,0.002736764194564273,-0.005121669628165182,-0.006490051725447319,0.21736790342636705,1.7813996826767666
2010-10-01,0.0003678190673574999,1.0,0.0,0.0003678190673574999,0.0003678190673574999,0.2174478554858788,1.7820549154466396
2010-10-04,-0.0077190499498808185,0.0,0.0077129362546895655,-0.0,-0.0038564681273447828,0.21660927476183806,1.7682991445408764
2010-10-05,0.007593825152425238,1.0,0.007455284608988294,0.007593825152425238,0.0038661828479310905,0.21744672582462507,1.781727299061703
2010-10-06,0.006985406584313125,0.0,0.003699041339972773,0.0,-0.0018495206699863866,0.21704455361059158,1.7941733886680191
2010-10-07,0.00219032796019647,0.0,0.0,0.0,0.0,0.21704455361059158,1.798103216806659
2010-10-08,0.0003645112381878146,0.0,0.004700061573428286,0.0,0.0,0.21704455361059158,1.7987586456366067
2010-10-11,0.001274833975110301,0.0,0.0032044383939162017,0.0,0.0,0.21704455361059158,1.8010517642710877
2010-10-12,0.004546155199350643,0.0,0.0033999155276981255,0.0,0.0,0.21704455361059158,1.8092396251135283
2010-10-13,0.004163205275777404,0.0,0.0,0.0,0.0,0.21704455361059158,1.8167718610659465
2010-10-14,-0.002343303831777721,0.0,0.0,-0.0,-0.0,0.21704455361059158,1.8125146126024447
2010-10-15,-0.0003610721397905303,1.0,0.006174325541071149,-0.0003610721397905303,-0.003448234910326105,0.2162961330037354,1.8118601640728709
2010-10-18,0.009038071485644172,1.0,0.004358294224624266,0.009038071485644172,0.009038071485644172,0.21825103291589157,1.8282358857577525
2010-10-19,-0.005553425053587802,0.0,0.006535789988072474,-0.0,-0.003267894994036237,0.21753781145798248,1.8180829147859172
2010-10-20,0.009367750192465385,1.0,0.004847144718336797,0.009367750192465385,0.006944177833296986,0.21904843270621296,1.8351142613608211
2010-10-21,-0.00785345320422881,0.0,0.014881203702306358,-0.0,-0.007440601851153179,0.21741858053232693,1.820702277384811
2010-10-22,-0.0025182925102388287,1.0,0.004186795286513601,-0.0025182925102388287,-0.004611690153495629,0.216415913405299,1.816117216476298
2010-10-25,-0.010820500557860657,1.0,0.008151187866404563,-0.010820500557860657,-0.010820500557860657,0.21407418489356705,1.7964659191222758
2010-10-26,0.007110463858670757,1.0,0.0,0.007110463858670757,0.007110463858670757,0.21559635164832716,1.8092396251135285
2010-10-27,-0.00977526407170537,0.0,0.0,-0.0,-0.0002,0.2155532323779975,1.7915538300090506
2010-10-28,0.006398490661845724,1.0,0.0,0.006398490661845724,0.006198490661845724,0.2168893370760232,1.8030170704605575
2010-10-29,-0.00018192201863198587,0.0,0.0,-0.0,-0.0002,0.216845959208608,1.8026890619554714
2010-11-01,-0.020349282049469397,1.0,0.02646332564853453,-0.020349282049469397,-0.03358094487373666,0.20956406700633118,1.7660056337862462
2010-11-02,0.00890238681841038,1.0,0.002897121012075721,0.00890238681841038,0.00890238681841038,0.21142968739406082,1.7817272990617032
2010-11-03,0.004228151141217884,0.0,0.003484630016411979,0.0,-0.0017423150082059894,0.21106131027653385,1.78926071137457
2010-11-04,0.006955995583648011,0.0,0.0,0.0,0.0,0.21106131027653385,1.8017068009808863
2010-11-05,-0.005090230059855982,0.0,0.0037812876272103834,-0.0,-0.0,0.21106131027653385,1.7925356988634864
2010-11-08,-0.005115835563506477,1.0,0.0032809317006306667,-0.005115835563506477,-0.00675630141382181,0.20963531644750943,1.7833653809863856
2010-11-09,-0.0003673037038747218,1.0,0.004164570507354822,-0.0003673037038747218,-0.0003673037038747218,0.20955831661931532,1.7827103442765875
2010-11-10,-0.005512019896457332,1.0,0.0,-0.005512019896457332,-0.005512019896457332,0.20840322700864156,1.7728840093893146
2010-11-11,-0.004433481466244893,1.0,0.010172492295812626,-0.004433481466244893,-0.004433481466244893,0.20747927516419312,1.7650239609918852
2010-11-12,-0.00482456749345872,1.0,0.0,-0.00482456749345872,-0.00482456749345872,0.20647827739766958,1.756508483764508
2010-11-15,-0.0011189824972162032,1.0,0.00844929767545766,-0.0011189824972162032,-0.0011189824972162032,0.20624723181920623,1.7545429815149638
2010-11-16,-0.018853935414286704,1.0,0.0,-0.018853935414286704,-0.018853935414286704,0.2023586598311115,1.7214629414598905
2010-11-17,-0.006659010876984284,1.0,0.001018458514082253,-0.006659010876984284,-0.006659010876984284,0.20101115131424419,1.7099997010083838
